paper_id,title,doc_type,chunk_id,source_section,text,topics,pmid,license,rank_score,section_norm
PMC12478874,Effect of Application of Ultrafine Water Droplets on Water Content in the Stratum Corneum Layer in Excised Human Skin and on Barrier Function in a Three‐Dimensional Cultured Human Skin Model,journal_article,PMC12478874_s1007,Discussion,"mbled monolayer‐coated silicon carbide thin membrane]. This report suggested that because the skin is a hydrophobic membrane, ultrafine water droplets might adsorb onto the skin surface and become negatively charged. When purified water was applied, lower water content at greater depths in the SC layer was confirmed just after application, compared with the recordings before and 30 min after application. This decrease in water content was thought to be related to an increase in the thickness of the SC layer due to swelling caused by penetration of the applied water. This tendency, although slight, was also confirmed after the application of the ultrafine water droplets. This was thought to be due to the adsorption of the ultrafine water droplets on the skin surface. Negatively charged particles of Si–TiO 2 were used in the present study because it has been reported that negatively charged particles facilitated the repair of skin impedance caused by electroporation, which is a physical means to increase the skin permeation of poorly absorbable chemicals [ 13 ]. The skin surface is physiologically negatively charged, and the localization of calcium ions and their concentration gradient in the epidermis are essential in regulating many skin functions, including keratinocyte differentiation [ 15 ]. When skin is damaged, ion release occurs, inducing a voltage gradient across the dam",oxidative_stress,41021836,CC BY,35,discussion
PMC12478874,Effect of Application of Ultrafine Water Droplets on Water Content in the Stratum Corneum Layer in Excised Human Skin and on Barrier Function in a Three‐Dimensional Cultured Human Skin Model,journal_article,PMC12478874_s1008,Discussion,"nt in the epidermis are essential in regulating many skin functions, including keratinocyte differentiation [ 15 ]. When skin is damaged, ion release occurs, inducing a voltage gradient across the damaged site [ 15 ], which activates signaling molecules involved in healing, such as integrins, epidermal growth factor receptors, and phosphoinositide 3‐kinases [ 16 ]. The application of charged materials that provide electrical fields on the skin might facilitate cell responses, including epithelial cells, fibroblasts, lymphocytes, macrophages, endothelial cells, and neuronal cells [ 17 ]. In addition, an electric field induced an increase in calcium ion levels in keratinocytes [ 17 ]. Extracellular calcium content and calcium influx into keratinocytes are related to the regulation of skin barrier recovery [ 15 , 18 ]. Applying an external negative electric potential to human skin has already been investigated, and accelerated lamellar body secretion was confirmed compared with untreated control skin [ 18 ]. The lamellar body secretes precursors of ceramides, cholesterol, free fatty acids, and metabolic enzymes [ 19 ], and the application of ultrafine water droplets resulting in a negative charge on the skin surface may be a reason for the increase in gene expression levels related to ceramide and free fatty acid production. The skin surface is physiologically negatively charged, ","barrier_hydration,oxidative_stress",41021836,CC BY,35,discussion
PMC12478874,Effect of Application of Ultrafine Water Droplets on Water Content in the Stratum Corneum Layer in Excised Human Skin and on Barrier Function in a Three‐Dimensional Cultured Human Skin Model,journal_article,PMC12478874_s1009,Discussion,"ative charge on the skin surface may be a reason for the increase in gene expression levels related to ceramide and free fatty acid production. The skin surface is physiologically negatively charged, and the localization of calcium ions and their concentration gradient in the epidermis are essential in regulating many skin functions, including keratinocyte differentiation. Negatively charged silica‐coated particles with a 15‐nm particle size were applied to the skin as a control to evaluate lipid production. On the other hand, the particle size of ultrafine water droplets was approximately 1.4 nm. Generally, a smaller particle size induces a stronger biological effect than larger particles, even though they have similar composition. Because surface reactivity might affect the physiological effects [ 20 ], further experiments should be conducted to examine the effect of the particle sizes of water droplets on skin hydration and SC barrier function. A commercially available 3D skin model was used in the present study, instead of human skin, to evaluate lipid production. The lipid composition in commercially available 3D models (EpiDerm, SkinEthic, and Episkin) has been investigated [ 21 ]. Substantial differences were observed between 3D models and native human skin tissue, particularly polar ceramides, such as ceramide AH and ceramide AP, which might be involved in the higher pe",barrier_hydration,41021836,CC BY,35,discussion
PMC12478874,Effect of Application of Ultrafine Water Droplets on Water Content in the Stratum Corneum Layer in Excised Human Skin and on Barrier Function in a Three‐Dimensional Cultured Human Skin Model,journal_article,PMC12478874_s1010,Discussion," 21 ]. Substantial differences were observed between 3D models and native human skin tissue, particularly polar ceramides, such as ceramide AH and ceramide AP, which might be involved in the higher permeability of chemicals through 3D skin models [ 22 ]. Although the lipid composition in 3D skin models used in the experiments was not compared with human skin, LabCyte Epimodel, which was the 2‐week incubated model used in the present study, exhibited faster permeation compared with excised human skin [ 23 ], suggesting that the contents of polar ceramides may be lower than in human skin tissue. The gene expression levels of ß‐GCase and a‐SMase were clearly increased, and the metabolite ceramides used by ß‐GCase are ceramide NS, ceramide NP, and ceramide AS, and those by a‐SMase are ceramide NS and ceramide AS [ 24 ]. The content of ceramide NS was increased, which might be considered the reason for the obvious increase in ceramide NS related to the characteristics of the 3D skin model. On the other hand, ceramide AS and ceramide NP were hardly observed in the 3D skin model, which might be attributable to the characteristics of the 3D skin model used in the present study. Further investigations should be performed on in vivo human skin to clarify the usefulness of the application of ultrafine water droplets. Increased lipid production has been reported by supplementing the medium",barrier_hydration,41021836,CC BY,35,discussion
PMC12478874,Effect of Application of Ultrafine Water Droplets on Water Content in the Stratum Corneum Layer in Excised Human Skin and on Barrier Function in a Three‐Dimensional Cultured Human Skin Model,journal_article,PMC12478874_s1011,Discussion,"estigations should be performed on in vivo human skin to clarify the usefulness of the application of ultrafine water droplets. Increased lipid production has been reported by supplementing the medium with ascorbic acid [ 25 ], but TEWL values, an indicator of reduced skin barrier function, decreased sharply after the application of ultrafine water droplets. The change in the TEWL values after 48 h of application of ultrafine water droplets was approximately −60%. This calculation suggests that the barrier function of the SC layer was increased by 2.5‐fold by accelerating SC layer maturation. The barrier function of the skin is regulated by the production of lipids. This result also suggested that the application of ultrafine water droplets improved the skin barrier by affecting the lipid production of ceramides. In the present study, TEWL values after more than 48 h were not investigated, so it will be necessary to investigate whether TEWL values are affected over longer time periods. In addition, the water–depth profile in the 3D skin model might be different from that in human skin. Further experiments should be performed with human skin on the effect of the application of ultrafine water droplets on the change in the barrier function of the skin.",barrier_hydration,41021836,CC BY,35,discussion
PMC12478874,Effect of Application of Ultrafine Water Droplets on Water Content in the Stratum Corneum Layer in Excised Human Skin and on Barrier Function in a Three‐Dimensional Cultured Human Skin Model,journal_article,PMC12478874_s1012,Conclusion,"[Conclusion] 5 Conclusion Water distribution in excised human skin and lipid production in a 3D skin model were investigated after the application of ultrafine water droplets generated using a PEDOT/PSS‐equipped device. The generated ultrafine water droplets were deposited on the skin surface with a longer‐term effect compared with purified water application, and increased gene expression related to ceramide production in the 3D skin model was confirmed. Subsequently, increased ceramide production and decreased TEWL values were obtained. Elucidating the characteristics of particles, including their stability on the skin surface, surface charge state, and changes in the lamellar structure induced by the interaction between the ultrafine particles and lipids, may help in understanding the effects on the skin induced by ultrafine water droplets. However, the obtained results suggested that the application of ultrafine water droplets on the skin surface, especially facial skin, may be useful to maintain a physiologically good skin barrier condition.",barrier_hydration,41021836,CC BY,35,conclusion
PMC10395637,Using electrocardiogram electrodes to monitor skin impedance spectroscopic response when skin is subjected to sustained static pressure,journal_article,PMC10395637_s0001,Abstract,"[Abstract] Abstract Background Impedance spectroscopy is a non‐invasive technique which can be used to monitor skin barrier function, with potential applications in early‐stage pressure ulcer detection. This paper describes how changes in skin impedance, due to mechanical damage of the stratum corneum by tape stripping or applied pressure, can be straightforwardly measured using commercial electrocardiogram electrodes and a relatively low‐cost impedance analyser. Two models of pressure injury were studied, an ex vivo porcine and in vivo human skin model. Objectives Determine whether impedance spectroscopy may have potential utility in measuring the effect on skin of applied pressure on early‐stage pressure injury. Methods Two models were utilized to measure the effect of pressure. Porcine model : 0, 7.5, 15 or 22.5 mmHg of pressure was applied for up to 24 h ( N = 4) and monitored at various time intervals. Human Model: 88 mmHg of pressure was applied for four sets of three‐minute intervals ( N = 13) and post‐pressure recovery was monitored for 4 h. For each model, skin impedance was monitored at 0.1 Hz–50 kHz using disposable Ag/AgCl electrodes. The data was analysed using Ordinary One‐Way Analysis of Variance. Results Porcine model : after 24 h, the impedance of pressure‐loaded skin was significantly reduced compared to the non‐loaded control group ( p ≤ 0.0001); this reducti","barrier_hydration,oxidative_stress",37538331,CC BY,35,abstract
PMC10395637,Using electrocardiogram electrodes to monitor skin impedance spectroscopic response when skin is subjected to sustained static pressure,journal_article,PMC10395637_s0002,Abstract,"y One‐Way Analysis of Variance. Results Porcine model : after 24 h, the impedance of pressure‐loaded skin was significantly reduced compared to the non‐loaded control group ( p ≤ 0.0001); this reduction in impedance was proportional to the degree of mechanical loading. Histology images of skin cross‐sections provided qualitative evidence that the epidermis was structurally compromised by pressure. Human Model: the response of healthy skin to applied pressure displayed inter‐variation. Participants with a significant change in skin impedance ( p ≤ 0.01) also demonstrated signs of erythema. Conclusions This study suggests that using impedance spectroscopy to measure skin (stratum corneum) resistance may have utility in giving early warning of skin pressure injury prior to clinical symptoms, with a good correlation between observed erythema and reduction in skin resistance. Further work should be initiated on patients at risk of pressure injury to improve intervention strategies, including in darker skin tones where early‐stage pressure injuries may not be visually distinct.","exercise,barrier_hydration,oxidative_stress,inflammation",37538331,CC BY,35,abstract
PMC10395637,Using electrocardiogram electrodes to monitor skin impedance spectroscopic response when skin is subjected to sustained static pressure,journal_article,PMC10395637_s1010,RESULTS AND DISCUSSION,"ge in skin resistance or evidence of erythema ( n = 3). Group 3 showed no change in R 2 due to pressure; the average skin resistance over time does not drop below half of the baseline resistance and there was no erythema. These individuals were unaffected by static pressure ( n = 8). Overall, the impedance data shows that certain individuals are more sensitive to pressure than others. Where the skin resistance decreased, this was accompanied by blanchable erythema and is therefore indicative of disruption to the stratum corneum. The skin impedance protocol, using ECG electrodes, provides a useful tool to monitor an individual's sensitivity to mechanical loading. The human volunteer study was not statistically powered, so absolute conclusions cannot be drawn. However, the apparent correlation between applied pressure and skin erythema suggests that using impedance measurements in this way – to monitor potential early‐stage pressure injury, may have utility in the long‐term monitoring of patients who are at risk of pressure injury. Examples include health conditions associated with immobility for example, a paralysed patient with a spinal injury, or which effect blood supply for example, a diabetic patient with neuropathy of the feet. 32 A larger, properly powered clinical study would be needed to give confidence in these results. The information could lead to improvement on curr","exercise,barrier_hydration,inflammation",37538331,CC BY,35,results
PMC10395637,Using electrocardiogram electrodes to monitor skin impedance spectroscopic response when skin is subjected to sustained static pressure,journal_article,PMC10395637_s1011,RESULTS AND DISCUSSION,"ple, a diabetic patient with neuropathy of the feet. 32 A larger, properly powered clinical study would be needed to give confidence in these results. The information could lead to improvement on current pressure ulcer intervention strategies to better meet the needs of the individual, including when to offload the pressure site and selection of suitable pressure‐relieving devices.",,37538331,CC BY,35,results
PMC10395637,Using electrocardiogram electrodes to monitor skin impedance spectroscopic response when skin is subjected to sustained static pressure,journal_article,PMC10395637_s1013,CONCLUSIONS,"n how healthy human skin recovers from applied static pressure displayed inter‐individual variability; those who appeared more susceptible to pressure experienced blanchable erythema which was accompanied with reduced skin resistance. These preliminary results may provide some evidence that certain individuals are more prone to pressure injury than others. Furthermore, it may be possible to detect early‐stage pressure injuries in cases where there may be no visible damage, such as darker skin tones. Further clinical trials should be initiated on patients at risk of pressure injury to improve current intervention strategies and tailor them to the needs of the individual.","exercise,inflammation",37538331,CC BY,35,conclusion
PMC10234168,In vivo transepidermal water loss: Validation of a new multi‐sensor open chamber water evaporation system Tewameter TM Hex,journal_article,PMC10234168_s0001,Abstract,"[Abstract] Abstract Background Instrumentation technology for transepidermal water loss measurements has not been substantially modified since its introduction by Nilsson in 1977. Recent progress in sensor development allowed a new sensor arrangement using a matrix of 30 sensors. Raw measurement values are processed with spatial statistical analysis. We aimed to compare the new, multi‐sensor probe (Tewameter TM Hex) with the established Tewameter TM 300 probe and to gain reference data for the new parameters of transepidermal energy loss and water vapor concentration on skin. Material and methods Baseline measurements and repeated measurements on the volar forearm and assessment on eight different anatomical locations were performed on 24 healthy volunteers (both gender) with the TM Hex and the TM 300. Results A significant correlation ( p < 0.001; R‐coefficient = 0.9) between TM Hex and the TM 300 with a low coefficient of variance (CV) 11% for TM Hex and 19% for TM 300, could be assessed. The CV ranged between 7% (right inner upper arm) and 14% (palms). Average transepidermal heat loss ranged from 12 W/m 2 on the lower leg to 38.8 W/m 2 on the palm. Conclusion The correlation between TM Hex and TM 300 along with the robustness of the measurements with the TM Hex shows that the new probe for assessment of epidermal barrier function is comparable to the TM 300. In most conditio",barrier_hydration,37113085,CC BY-NC-ND,35,abstract
PMC10234168,In vivo transepidermal water loss: Validation of a new multi‐sensor open chamber water evaporation system Tewameter TM Hex,journal_article,PMC10234168_s1007,DISCUSSION,"[DISCUSSION] 4 DISCUSSION TEWL is the gold standard in vivo parameter for the evaluation of epidermal permeability barrier function. TEWL represents insensible perspiration which is based on the diffusion of body water through the SC. Minimizing thermal sweating, hence, is crucial for quantifying TEWL under basal conditions. A low TEWL is a characteristic feature of a balanced, healthy skin protective state. 6 TEWL measurements can be used to assess the inside‐out barrier. TEWL values are indirectly representative of the outside‐in barrier predicting the penetration rate of topically applied substances and pharmaceutical compounds thru the epidermis. 22 , 23 , 24 , 25 The limitations of classical probes assessing TEWL are the use of only one or two sensors. The development of new sensors allowed the development of a new probe with higher numbers of sensors without compromising the readiness to measure small areas on all anatomical areas of the human body. A new instrument needs to show comparable precision and robustness to established systems. Our primary hypothesis that TM Hex and TM 300 values correlate significantly ( p < 0.0001; Spearman correlation coefficient of r = 0.8778) at 8 different anatomical locations was confirmed. The secondary hypothesis that the measurement quality (robustness) of TM Hex is not inferior to TM 300 in terms of repeatability on the volar forearm",barrier_hydration,37113085,CC BY-NC-ND,35,discussion
PMC10234168,In vivo transepidermal water loss: Validation of a new multi‐sensor open chamber water evaporation system Tewameter TM Hex,journal_article,PMC10234168_s1008,DISCUSSION,"at 8 different anatomical locations was confirmed. The secondary hypothesis that the measurement quality (robustness) of TM Hex is not inferior to TM 300 in terms of repeatability on the volar forearm could be confirmed. We were even able to show that the CV values for the TM Hex are significantly lower than for TM 300 ( p < 0.0001). In addition, we could introduce transepidermal heat loss caused by heat diffusion and by evaporation cooling as new barrier‐related parameters assessed with the TM Hex. The local water vapor concentration is indicative of local ambient conditions at the measurement location. The correlation between TM Hex and TM 300 along with the robustness of the measurements with TM Hex provide evidence that the new probe for assessment of epidermal barrier function is comparable to the TM 300. Most commonly, TM Hex shows even more accurate measurements than the TM 300 probe. The new parameter, transepidermal heat loss, allows us to study the local energy balance of skin compared to other heat dissipation mechanisms of the human body, even under extreme conditions. Transepidermal heat loss by heat diffusion (W/m 2 ) and transepidermal heat loss by evaporation have the same order of magnitude as the typical basal metabolic rate of ∼1 W/kg body mass. Differences can be explained by other heat dissipation mechanisms like breathing and infrared radiation and the inh",barrier_hydration,37113085,CC BY-NC-ND,35,discussion
PMC10234168,In vivo transepidermal water loss: Validation of a new multi‐sensor open chamber water evaporation system Tewameter TM Hex,journal_article,PMC10234168_s1009,DISCUSSION,"he same order of magnitude as the typical basal metabolic rate of ∼1 W/kg body mass. Differences can be explained by other heat dissipation mechanisms like breathing and infrared radiation and the inhomogeneous heat dissipation of different skin locations. Parameters like local rH or water vapor concentration can provide additional information about the experimental situation in non‐standard measurement conditions. The limitation of our study is the medium‐sized cohort ( n = 24) with only Caucasian volunteers. Furthermore, the study did not address barrier alterations and repair dynamics. Repair mechanism and their modulation are known not to be instrument dependent since each volunteer/patient serves as its control. 4 , 11 Future clinical studies will include the assessment of TEWL values of patients suffering from inflammatory dermatosis with epidermal involvement and the modulation of TEWL values by topical treatments. We expect that TM Hex will be used in studies assessing barrier alterations and their treatments. In conclusion, we could prove a significant and relevant correlation between TM Hex and TM 300 along with the robustness of the measurements with the TM Hex. Our study shows that the new probe for the assessment of epidermal barrier function is comparable to the TM 300. In most conditions, TM Hex provides more accurate measurements than TM 300. New parameters open","barrier_hydration,inflammation",37113085,CC BY-NC-ND,35,discussion
PMC8661639,Cotton versus medical face mask influence on skin characteristics during COVID‐19 pandemic: A short‐term study,journal_article,PMC8661639_s0001,Abstract,"[Abstract] Abstract Background In the still ongoing COVID‐19 pandemic, one of the main prevention strategy remain to be the use of protective face masks. Changes in skin characteristics and dermatological problems related to wearing different types of masks have been observed. The aim of this study was to compare the short‐term effects of cotton versus medical masks on skin biophysical parameters in general population. Materials and methods Twenty‐eight human volunteers were enrolled and divided in cotton mask and medical mask wearing groups. We measured four skin biophysical parameters: trans‐epidermal water loss (TEWL), stratum corneum hydration (SCH), skin pH, and erythema index (EI) before and 3 h after wearing masks on both uncovered and mask‐wearing face area. Results TEWL increased after 3 h on exposed skin in cotton mask group and slightly decreased in medical mask group There was an increase in SCH after 3 h of wearing protective face masks in both groups. pH of the covered skin slightly decreased while EI increased after 3 h in both groups; changes were not statistically significant. Parameters did not change significantly on uncovered skin. Conclusion There were no differences between the influence of cotton versus medical protective masks on the skin of healthy volunteers in our study. Both types of masks could be recommended for short‐time protection in individuals","barrier_hydration,inflammation",34420235,CC BY-NC,35,abstract
PMC8661639,Cotton versus medical face mask influence on skin characteristics during COVID‐19 pandemic: A short‐term study,journal_article,PMC8661639_s1003,RESULTS,"otton or medical mask for 3 h did not cause skin redness, regardless of the type of mask used. The results also showed that there were no statistically significant differences in measured parameters between the two tested groups. However, cotton masks caused a more significant increase in skin hydration and insignificant increase in erythema index compared to disposable masks while TEWL was almost unchanged, indicating that there were no changes in skin barrier function after 3 h after for both mask types.","barrier_hydration,inflammation",34420235,CC BY-NC,35,results
PMC8661639,Cotton versus medical face mask influence on skin characteristics during COVID‐19 pandemic: A short‐term study,journal_article,PMC8661639_s1004,DISCUSSION,"[DISCUSSION] 4 DISCUSSION The human skin, with its complex structure, protects the body from the external factors and microbes and participates in homeostasis, thermoregulation, and immunological reactions. Therefore it is very important to preserve skin integrity and its barrier function. 21 As the surface human organ, the skin is often exposed to many different exogenous factors. Nowadays, since the world was embraced by the COVID‐19 pandemic, human facial skin often comes into contact with a protective face mask; is an inevitable way of protection against the virus, but also a certain stress on the skin. Epidermis hydration, transepidermal water loss, erythema index, and the pH of the skin are the biophysical parameters that can provide insight into the state of the epidermal barrier. 22 It was noticed that the biophysical effects of wearing a face mask are multiple, and the skin properties were modified in healthcare workers after wearing protective masks, particularly skin barrier function, skin hydration, and pH. 15 , 23 However, the use of face masks is a novelty for general public, so it is necessary to focus more on this issue. In our study, the participants were asked to wear a face mask for 3 h, since we wanted to mimic everyday conditions in general public that work from home and do not have to wear protective masks the whole time at work, but only while performing ","stress,barrier_hydration,inflammation",34420235,CC BY-NC,35,discussion
PMC8661639,Cotton versus medical face mask influence on skin characteristics during COVID‐19 pandemic: A short‐term study,journal_article,PMC8661639_s1005,DISCUSSION,"wear a face mask for 3 h, since we wanted to mimic everyday conditions in general public that work from home and do not have to wear protective masks the whole time at work, but only while performing necessary outdoors daily activities. This time period is also compatible with conclusions made about mask wearing suggested time periods during which the mask is efficient and safe to be used. There are evidence that extended wear‐time of one mask can lead to unwanted skin conditions, 23 so it is recommended to change the mask frequently. Kim et al. investigated the changes in skin parameters after 6 h of wearing face mask (KF94 mask). Their results showed that after the test period, TEWL and redness significantly increased, while pH significantly decreased compared to baseline. 14 Similar results, regarding pH and skin redness were observed by Park et al., who examined changes in parameters after 1 and 6 h of wearing protective mask. They found that hydration of the skin increased after 1 h, but decreased after 6 h in the area covered with face mask. The changes of TEWL were not statistically significant. 15 Hua et al. tested skin parameters after 2 and after 4 h, and their results showed that skin moisture, TEWL, pH, and erythema index significantly increased in all cases. 24 In all studies, subjects wore KN 95 face mask. However, it should be emphasized that these masks are reco","barrier_hydration,inflammation",34420235,CC BY-NC,35,discussion
PMC8661639,Cotton versus medical face mask influence on skin characteristics during COVID‐19 pandemic: A short‐term study,journal_article,PMC8661639_s1006,DISCUSSION,"owed that skin moisture, TEWL, pH, and erythema index significantly increased in all cases. 24 In all studies, subjects wore KN 95 face mask. However, it should be emphasized that these masks are recommended only to healthcare workers and not to general public, which emphasizes a need to investigate changes in biophysical skin parameters after skin covering with masks that are more common among much larger general population‐ cotton and medical masks. Our results showed that 3h wearing of both disposable medical and cotton masks led to an increase of stratum corneum hydration and skin erythema index, while both pH and TEWL slightly decreased. There was no significant impact of 3 h mask wearing on barrier function of covered skin. However, the only statistically significant change was the increase of stratum corneum hydration in both groups that could be connected to elevated breathing rate, noticed in people during use of masks. 25 Also, an increase in humidity can be a result of increased temperature of the skin; one of the explanations is that increase in temperature is a result of the temperature of the exhaled air. 23 Higher temperature of the skin is connected to the increase in sebum excretion rate (an increase of 10% for each temperature rise of 1°C). 25 It could be concluded that occasional, short‐term use of neither cotton nor medical mask could not be responsible for ","barrier_hydration,inflammation",34420235,CC BY-NC,35,discussion
PMC8661639,Cotton versus medical face mask influence on skin characteristics during COVID‐19 pandemic: A short‐term study,journal_article,PMC8661639_s1007,DISCUSSION,"in sebum excretion rate (an increase of 10% for each temperature rise of 1°C). 25 It could be concluded that occasional, short‐term use of neither cotton nor medical mask could not be responsible for skin conditions related to the use of protective masks. It could be assumed that prolonged use of face mask, connected to repeated skin exposure to increased temperature, humidity, and sebum, might be one of the reasons for the development of acne (so‐called “maskne”), and other skin conditions connected to everyday use of face masks reported in the general population.",,34420235,CC BY-NC,35,discussion
PMC8661639,Cotton versus medical face mask influence on skin characteristics during COVID‐19 pandemic: A short‐term study,journal_article,PMC8661639_s1008,CONCLUSION,"[CONCLUSION] 5 CONCLUSION Our results suggest that 3 h of wearing either medical or cotton mask that are usual in COVID‐19 pandemic in general population, does not lead to significant changes of biophysical skin parameters (pH, EI, TEWL). Also, there were no differences between the impact of cotton versus medical mask on the skin of healthy volunteers in our study, indicating that both types of protective masks could be recommended for healthy skin. Further studies should investigate and compare the possible impact of cotton versus medical mask on biophysical skin parameters regarding repeated (every day) use or on volunteers with compromised skin.",barrier_hydration,34420235,CC BY-NC,35,conclusion
PMC9907608,Capacitance and transepidermal water loss after soaking in water for different durations: A pilot study,journal_article,PMC9907608_s1006,DISCUSSION,"12 reported on the hygroscopicity and water‐holding capacity of the skin after the application of water to normal skin for 10 s. That study showed a steep increase in capacitance followed by a rapid decrease within 30 s, followed by a gradual return to prehydration state within 2 min. A significant change in skin hydration was observed after soaking in all groups in this study. The highest increment occurred immediately after soaking, but the hydration level declined rapidly within 5 min of soaking. A similar result from previous study by our group 16 showed the capacitance was highest immediately after bathing, and then it decreased over time to the baseline level by 10 min after bathing. The study by Chiang 15 also demonstrated the same outcome that skin hydration after bathing gradually returned to prehydration levels within 10 min. They also found that capacitance decreased to a final value of 89% of baseline at the 120‐min post‐bathing time point. To preserve cutaneous hydration after bathing, moisturizers especially in occlusive type are preferentially applied immediately after a bath. The present study found that a duration of soaking longer than 5 minutes did not increase capacitance, but the TEWL value increased. A study reported by Warner found that prolonged exposure to water disrupts the SC. 17 The possible explanation of increment of TEWL with longer duration of im","barrier_hydration,oxidative_stress",34455630,CC BY-NC-ND,35,discussion
PMC9907608,Capacitance and transepidermal water loss after soaking in water for different durations: A pilot study,journal_article,PMC9907608_s1007,DISCUSSION,"apacitance, but the TEWL value increased. A study reported by Warner found that prolonged exposure to water disrupts the SC. 17 The possible explanation of increment of TEWL with longer duration of immersion may result from the evaporation of remaining water in the SC, or barrier disruption by water. This study has several limitations. First, this was a pilot study and the number of participants/forearms in each group was relatively small, and this may have limited the statistical power of our study to identify all statistically significant differences. As we wanted to find out the optimal duration of bathing, we had to divide the subjects into five groups, which limited the number of participants in each group. As a result, the data showed no statistical significance. Future studies with more subjects in each group may demonstrate significant data. Furthermore, if the studies are done on a pediatric population and patients with skin barrier dysfunctions, the results will impact on the recommendations on the optimal bathing duration. The other limitations were the methods for evaluating the cutaneous biophysical function. We measured only the capacitance and TEWL. If other measurements were made, including skin pH and the moisture accumulation rate, the additional information would help us to assess the effect of bathing on skin physiological functions.",barrier_hydration,34455630,CC BY-NC-ND,35,discussion
PMC9907608,Capacitance and transepidermal water loss after soaking in water for different durations: A pilot study,journal_article,PMC9907608_s1008,CONCLUSION,"[CONCLUSION] 5 CONCLUSION We compared the effects of various durations of soaking on cutaneous hydration status and TEWL. We also observed the dynamic changes in capacitance after soaking. Our results revealed no statistically significant difference in either capacitance or TEWL among the five studied soaking duration. However, 5 min of soaking provided the highest skin hydration, and TEWL value tended to increase correlated with the duration of soaking. Although soaking with water significantly increased the skin hydration status, the value rapidly diminished within 5 min. From this result, the authors recommended that 5‐min of bathing may be the most appropriate duration to provide the maximum cutaneous hydration and prevent skin disruption.",barrier_hydration,34455630,CC BY-NC-ND,35,conclusion
PMC9838762,Efficacy of a home‐used high‐intensity focused ultrasound device on wrinkle reduction,journal_article,PMC9838762_s0001,Abstract,"[Abstract] Abstract Background High‐intensity focused ultrasound (HIFU) has been developed for the treatment of skin wrinkles on the face, neck, and body. Objectives This study aimed to evaluate the effects of a home‐used HIFU device on wrinkles in mice based on the expression of fibrosis‐related genes and proteins. Methods The backs of 20‐week‐old mice were treated with a home‐used HIFU using the following probes: 4 MHz, 1.5 mm focal depth. The treated mice were compared with young mice by histological examination, real‐time polymerase chain reaction (PCR), and immunohistochemistry. Histological examination was performed by trichrome staining. Real‐time PCR and immunohistochemistry were conducted to determine the expression of collagen types I and III, matrix metalloproteinase (MMP)‐1, and tissue inhibitor of metalloproteinase (TIMP)‐1. Results Dermal thickness was increased after treatment with the home‐used HIFU device at 30 and 60 s per day for 1 week or 30 and 60 s per day for 2 weeks on trichrome. Gene and protein expression of collagen types I and III and elastin were increased after treatment with HIFU at all options of 30 and 60 s per day for 1 week or 30 and 60 s per day for 2 weeks. Gene and protein expressions of MMP‐1 and TIMP‐1 were decreased after treatment with HIFU device at 30 and 60 s per day for 1 week or 30 and 60 s per day for 2 weeks. Conclusion The home‐","wrinkle_elasticity,oxidative_stress",36704876,CC BY,35,abstract
PMC9838762,Efficacy of a home‐used high‐intensity focused ultrasound device on wrinkle reduction,journal_article,PMC9838762_s1006,DISCUSSION,"[DISCUSSION] 4 DISCUSSION HIFU is one of the effective therapeutic modalities for skin wrinkles reduction. Many researchers have tried to develop an effective, simple, and practical HIFU for the reduction of skin wrinkles. Choi et al. 13 reported that HIFU using transducers with a lower frequency and deep focal depth offers safe and effective treatment for dermal and subdermal tightening. In the study, all subjects were treated with HIFU to both cheeks, upper arms, lower abdomen, thighs, and calves using a variety of probes: 7 MHz, 1.5 mm focal depth; 2 MHz, 3.0 mm focal depth; 2 MHz, 4.5 mm focal depth; 2 MHz, 6.0 mm focal depth, and 2 MHz, 9.0 mm focal depth. They assessed results using the investigator and subject global aesthetic improvement scale, a cutometer, and a visual analog scale. Moreover, Jung et al. 14 conducted a clinical trial comparing the efficacy and safety of two HIFU devices for facial skin tightening using qualitative and quantitative assessments of both clinicians and patients. They concluded that both HIFU devices can be used safely and effectively for facial skin tightening. Furthermore, Ko et al. 15 reported that HIFU improves skin elasticity and clinical contouring of the face and body. Park et al. 16 concluded that HIFU can be used to improved facial wrinkles and skin laxity in Asian skin, especially around the jawline, cheeks, and perioral areas. In",wrinkle_elasticity,36704876,CC BY,35,discussion
